 22025
2006jhw..conf	C	29th Johns Hopkins Workshop on Current Problems in Particle Theory: Strong Matter in the Heavens
2006joha.conf	C	Proceedings of the John Hall Symposium
2006lawk.book	C	Life as we know it
2006lgal.symp	C	The Local Group as an Astrophysical Laboratory
2006lmrc.book	C	The Logistic Map and the Route to Chaos: From The Beginnings to Modern Applications, Understanding Complex Systems
2006LNP...682	R	Dynamics of Extended Celestial Bodies and Rings
2006LNP...687	R	Geospace Electromagnetic Waves and Radiation
2006LNP...688	R	Jamming, Yielding, and Irreversible Deformation in Condensed Matter
2006LNP...689	R	Quantum Coherence: From Quarks to Solids
2006LNP...692	R	Analytical and Numerical Approaches to Mathematical Relativity
2006LNP...693	R	Physics of Active Galactic Nuclei at all Scales
2006LNP...699	R	Solar and Heliospheric Origins of Space Weather Phenomena
2006LPI....37	C	37th Annual Lunar and Planetary Science Conference
2006lpih.conf	C	Lepton and Photon Interactions at High Energies
2006mamo.conf	C	Mars Atmosphere Modelling and Observations
2006maph.conf	C	XIVTH International Congress on Mathematical Physics
2006mess.book	C	Meteorites and the Early Solar System II
2006miph.book	C	Montage in der industriellen Produktion
2006miso.book	C	Mid-infrared Semiconductor Optoelectronics
2006mmo..conf	C	Micrometeorites and the Mysteries of Our Origins
2006mslp.conf	C	Multiple Scattering of Light by Particles
2006msu..conf	C	The Many Scales in the Universe: JENAM 2004 Astrophysics Reviews
2006mtds.book	C	Modulated Temperature Differential Scanning Calorimetry: Theoretical and Practical Applications in Polymer Characterisation, Hot Topics in Thermal Analysis and Calorimetry
2006ncds.book	C	Nonequilibrium Carrier Dynamics in Semiconductors
2006ndbh.book	C	New Developments in Black Hole Research
2006ndng.conf	C	Nuclear Data Needs for Generation IV Nuclear Energy Systems
2006ndst.conf	C	New Developments in String Theory Research
2006neph.conf	C	Neutrino Physics
2006nfrs.book	C	Natural Fullerenes and Related Structures of Elemental Carbon
2006nla..conf	C	NASA LAW 2006
2006nldf.book	C	Non-Linear Dynamics and Fundamental Interactions
2006nldf.conf	C	Non-Linear Dynamics and Fundamental Interactions
2006nrcc.conf	C	New Research on Chaos and Complexity
2006nsb..book	C	Neutron Scattering in Biology: Techniques and Applications, Biological and Medical Physics, Biomedical Engineering
2006nsse.book	C	Nuclear Science and Safety in Europe
2006nthp.conf	C	New Trends in Hera Physics 2005
2006nwap.conf	C	New Worlds in Astroparticle Physics: Proceedings of the Fifth International Workshop
2006ocs..book	C	Optical Chemical Sensors 
2006oess.book	C	Observation of the Earth System from Space
2006oiss.book	C	Optical Imaging Sensors and Systems for Homeland Security Applications, Advanced Sciences and Technologies for Security Applications
2006onsp.book	C	The Ontology of Spacetime
2006opin.book	C	Optical Interconnects: The Silicon Approach
2006ott..book	C	Oxygen Transport to Tissue XXVII, Advances in Experimental Medicine and Biology
2006pces.conf	C	Planets to Cosmology: Essential Science in the Final Years of the Hubble Space Telescope
2006pdt..conf	C	Physics in D &ge; 4  TASI 2004
2006peac.conf	C	Photonic, Electronic and Atomic Collisions
2006pen..conf	C	NSTAR 2005
2006pfsb.book	C	Pairing in Fermionic Systems: Basic Concepts and Modern Applications
2006pgn..prog	C	KITP Program: Physics of Galactic Nuclei
2006phb..conf	C	The Physics of the Heliospheric Boundaries
2006pimo.conf	C	Proceedings of the International Meteor Conference, 24th IMC, Oostmalle, Belgium, 2005
2006plfo.book	C	Planet Formation
2006pli..book	C	Protein-Lipid Interactions: New Approaches and Emerging Concepts
2006pma1.book	C	Photorefractive Materials and Their Applications 1: Basic Effects
2006pmpa.conf	C	Past Meets Present in Astronomy and Astrophysics
2006pmrf.book	C	Planet Mars Research Focus
2006pmss.book	C	Protection of Materials and Structures from the Space Environment
2006pnbm.conf	C	Planetary Nebulae Beyond the Milky Way
2006ppgc.conf	C	Proceedings of the School on Particle Physics, Gravity and Cosmology
2006ppyt.conf	C	Particle Physics at the Year of 250th Anniversary of Moscow University
2006pre6.conf	C	Planetary Radio Emissions VI
2006prms.conf	C	Proceedings of the Radio Meteor School
2006prqc.conf	C	Physical Realizations of Quantum Computing
2006psps.conf	C	Planetary Systems and Planets in Systems
2006pui1.book	C	Progress in Ultrafast Intense Laser Science Volume I
2006qci..book	C	Quantum Computation and Information: From Theory to Experiment
2006qhdt.conf	C	Quark-Hadron Duality and the Transition to pQCD
2006qhsi.conf	C	Quarks, Hadrons, and Strong Interactions
2006qic..conf	C	Quantum Information and Computing
2006rdgp.conf	C	Recent Developments in Gravitational Physics
2006rpmb.conf	C	Recent Progress in Many-Body Theories (12th)
2006rpmt.conf	C	Recent Progress in Many-Body Theories (13th)
2006sape.book	C	Spacebourne Antennas for Planetary Exploration
2006sda..conf	C	Scientific Detectors for Astronomy 2005
2006sers.book	C	Surface-Enhanced Raman Scattering: Physics and Applications
2006sf2a.conf	C	SF2A-2006: Semaine de l'Astrophysique Francaise
2006sffm.book	C	Special Functions and Functions of Matrix Argument: Recent Advances and Applications in Stochastic Processes, Statistics and Astrophysics
2006sfgb.conf	C	Star Formation in the Galaxy and Beyond
2006sgrb.conf	C	KITP Conference: Supernova and Gamma-Ray Burst Remnants
2006sgrb.prog	C	KITP Program: The Supernova Gamma-Ray Burst Connection
2006slbo.conf	C	The Scientific Legacy of Beppo Occhialini
2006slft.conf	C	XXIVth International Symposium on Lattice Field Theory
2006smpr.conf	C	Statistical Mechanics of Plasticity and Related Instabilities
2006smqw.conf	C	VI Microquasar Workshop: Microquasars and Beyond
2006spcm.book	C	Spin Dynamics in Confined Magnetic Structures III
2006SPD....37	C	AAS/Solar Physics Division Meeting #37
2006sphe.work	C	1st SPHERIC Workshop
2006SPIE.6025	C	ICO20: Optical Communication
2006SPIE.6026	C	ICO20: Biomedical Optics
2006SPIE.6027	C	ICO20: Optical Information Processing
2006SPIE.6029	C	ICO20: Materials and Nanostructures
2006SPIE.6030	C	ICO20: Display Devices and Systems
2006SPIE.6032	C	ICO20: Mems, Moems, and Nems
2006SPIE.6033	C	ICO20: Illumination, Radiation, and Color Technologies
2006SPIE.6034	C	ICO20: Optical Design and Fabrication
2006SPIE.6036	C	BioMEMS and Nanotechnology II
2006SPIE.6037	C	Device and Process Technologies for Microelectronics, MEMS, and Photonics IV
2006SPIE.6038	C	Photonics: Design, Technology, and Packaging II
2006SPIE.6055	C	Stereoscopic Displays and Virtual Reality Systems XIII
2006SPIE.6056	C	Three-Dimensional Image Capture and Applications VII
2006SPIE.6057	C	Human Vision and Electronic Imaging XI
2006SPIE.6063	C	Real-Time Image Processing 2006
2006SPIE.6064	C	Image Processing: Algorithms and Systems, Neural Networks, and Machine Learning
2006SPIE.6065	C	Computational Imaging IV
2006SPIE.6068	C	Sensors, Cameras, and Systems for Scientific/Industrial Applications VII
2006SPIE.6069	C	Digital Photography II
2006SPIE.6070	C	Machine Vision Applications in Industrial Inspection XIV
2006SPIE.6072	C	Security, Steganography, and Watermarking of Multimedia Contents VIII
2006SPIE.6074	C	Multimedia on Mobile Devices II
2006SPIE.6075	C	Optical Security and Counterfeit Deterrence Techniques VI
2006SPIE.6076	C	Digital Publishing
2006SPIE.6078	C	Photonic Therapeutics and Diagnostics II
2006SPIE.6079	C	Coherence Domain Optical Methods and Optical Coherence Tomography in Biomedicine X
2006SPIE.6081	C	Multimodal Biomedical Imaging
2006SPIE.6082	C	Endoscopic Microscopy
2006SPIE.6083	C	Optical Fibers and Sensors for Medical Diagnostics and Treatment Applications VI
2006SPIE.6084	C	Optical Interactions with Tissue and Cells XVII
2006SPIE.6085	C	Complex Dynamics and Fluctuations in Biomedical Photonics III
2006SPIE.6086	C	Photons Plus Ultrasound: Imaging and Sensing 2006: The Seventh Conference on Biomedical Thermoacoustics, Optoacoustics, and Acousto-optics
2006SPIE.6087	C	Biophotonics and Immune Responses
2006SPIE.6088	C	Imaging, Manipulation, and Analysis of Biomolecules, Cells, and Tissues IV
2006SPIE.6089	C	Multiphoton Microscopy in the Biomedical Sciences VI
2006SPIE.6090	C	Three-Dimensional and Multidimensional Microscopy: Image Acquisition and Processing XIII
2006SPIE.6091	C	Optical Biopsy VI
2006SPIE.6092	C	Ultrasensitive and Single-Molecule Detection Technologies
2006SPIE.6093	C	Biomedical Vibrational Spectroscopy III: Advances in Research and Industry
2006SPIE.6094	C	Optical Diagnostics and Sensing VI
2006SPIE.6095	C	Nanobiophotonics and Biomedical Applications III
2006SPIE.6096	C	Colloidal Quantum Dots for Biomedical Applications
2006SPIE.6097	C	Optical Molecular Probes for Biomedical Applications
2006SPIE.6098	C	Genetically Engineered Probes for Biomedical Applications
2006SPIE.6099	C	Plasmonics in Biology and Medicine III
2006SPIE.6100	C	Solid State Lasers XV: Technology and Devices
2006SPIE.6101	C	Laser Beam Control and Applications
2006SPIE.6102	C	Fiber Lasers III: Technology, Systems, and Applications
2006SPIE.6103	C	Nonlinear Frequency Generation and Conversion: Materials, Devices, and Applications V
2006SPIE.6104	C	High-Power Diode Laser Technology and Applications IV
2006SPIE.6106	C	Photon Processing in Microelectronics and Photonics V
2006SPIE.6107	C	Laser-based Micropackaging
2006SPIE.6108	C	Commercial and Biomedical Applications of Ultrafast Lasers VI
2006SPIE.6110	C	Micromachining Technology for Micro-Optics and Nano-Optics IV
2006SPIE.6112	C	Microfluidics, BioMEMS, and Medical Microsystems IV
2006SPIE.6113	C	MEMS/MOEMS Components and Their Applications III
2006SPIE.6114	C	MOEMS Display, Imaging, and Miniaturized Microsystems IV
2006SPIE.6115	C	Physics and Simulation of Optoelectronic Devices XIV
2006SPIE.6116	C	Optical Components and Materials III
2006SPIE.6117	C	Organic Photonic Materials and Devices VIII
2006SPIE.6118	C	Ultrafast Phenomena in Semiconductors and Nanostructure Materials X
2006SPIE.6119	C	Semiconductor Photodetectors III
2006SPIE.6120	C	Terahertz and Gigahertz Electronics and Photonics V
2006SPIE.6121	C	Gallium Nitride Materials and Devices
2006SPIE.6122	C	Zinc Oxide Materials and Devices
2006SPIE.6123	C	Integrated Optics: Devices, Materials, and Technologies X
2006SPIE.6124	C	Optoelectronic Integrated Circuits VIII
2006SPIE.6125	C	Silicon Photonics
2006SPIE.6126	C	Photonics Packaging and Integration VI
2006SPIE.6127	C	Quantum Sensing and Nanophotonic Devices III
2006SPIE.6128	C	Photonic Crystal Materials and Devices IV
2006SPIE.6129	C	Quantum Dots, Particles, and Nanoclusters III
2006SPIE.6130	C	Advanced Optical and Quantum Memories and Computing III
2006SPIE.6131	C	Nanomanipulation with Light II
2006SPIE.6132	C	Vertical-Cavity Surface-Emitting Lasers X
2006SPIE.6133	C	Novel In-Plane Semiconductor Lasers V
2006SPIE.6134	C	Light-Emitting Diodes: Research, Manufacturing, and Applications X
2006SPIE.6135	C	Liquid Crystal Materials, Devices, and Applications XI
2006SPIE.6136	C	Practical Holography XX: Materials and Applications
2006SPIE.6137	C	Lasers in Dentistry XII
2006SPIE.6138	C	Ophthalmic Technologies XVI
2006SPIE.6139	C	Optical Methods for Tumor Treatment and Detection: Mechanisms and Techniques in Photodynamic Therapy XV
2006SPIE.6140	C	Mechanisms for Low-Light Therapy
2006SPIE.6141	C	Medical Imaging 2006: Visualization, Image-Guided Procedures, and Display
2006SPIE.6142	C	Medical Imaging 2006: Physics of Medical Imaging
2006SPIE.6143	C	Medical Imaging 2006: Physiology, Function, and Structure from Medical Images
2006SPIE.6144	C	Medical Imaging 2006: Image Processing
2006SPIE.6145	C	Medical Imaging 2006: PACS and Imaging Informatics
2006SPIE.6146	C	Medical Imaging 2006: Image Perception, Observer Performance, and Technology Assessment
2006SPIE.6147	C	Medical Imaging 2006: Ultrasonic Imaging and Signal Processing
2006SPIE.6151	C	Emerging Lithographic Technologies X
2006SPIE.6152	C	Metrology, Inspection, and Process Control for Microlithography XX
2006SPIE.6154	C	Optical Microlithography XIX
2006SPIE.6156	C	Design and Process Integration for Microelectronic Manufacturing IV
2006SPIE.6157	C	Workshop on Laser Applications in Europe
2006SPIE.6166	C	Smart Structures and Materials 2006: Modeling, Signal Processing, and Control
2006SPIE.6167	C	Smart Structures and Materials 2006: Smart Sensor Monitoring Systems and Applications
2006SPIE.6168	C	Smart Structures and Materials 2006: Electroactive Polymer Actuators and Devices (EAPAD)
2006SPIE.6169	C	Smart Structures and Materials 2006: Damping and Isolation
2006SPIE.6170	C	Smart Structures and Materials 2006: Active Materials: Behavior and Mechanics
2006SPIE.6171	C	Smart Structures and Materials 2006: Industrial and Commercial Applications of Smart Structures Technologies
2006SPIE.6172	C	Smart Structures and Materials 2006: Smart Electronics, MEMS, BioMEMS, and Nanotechnology
2006SPIE.6173	C	Smart Structures and Materials 2006: Smart Structures and Integrated Systems
2006SPIE.6174	C	Smart Structures and Materials 2006: Sensors and Smart Structures Technologies for Civil, Mechanical, and Aerospace Systems
2006SPIE.6175	C	Testing, Reliability, and Application of Micro- and Nano-Material Systems IV
2006SPIE.6176	C	Nondestructive Evaluation and Health Monitoring of Aerospace Materials, Composites, and Civil Infrastructure V
2006SPIE.6177	C	Health Monitoring and Smart Nondestructive Evaluation of Structural and Biological Systems V
2006SPIE.6178	C	Nonintrusive Inspection, Structures Monitoring, and Smart Systems for Homeland Security
2006SPIE.6179	C	Advanced Sensor Technologies for Nondestructive Evaluation and Structural Health Monitoring II
2006SPIE.6190	C	Solid State Lasers and Amplifiers II
2006SPIE.6191	C	Biophotonics and New Therapy Frontiers
2006spnr.conf	C	Solar Physics with the Nobeyama Radioheliograph
2006spop.conf	C	Space Optics, Proceedings of ESA/CNES ICSO 2006
2006sppp.conf	C	Statistical Problems in Particle Physics, Astrophysics and Cosmology
2006sprb.book	C	Surface Plasmon Resonance Based Sensors
2006spse.conf	C	Solar Physics and Solar Eclipses (SPSE 2006)
2006sqmc.conf	C	Superdense QCD Matter and Compact Stars
2006ssi..conf	C	Solid State Ionics.  Advanced Materials for Emerging Technologies
2006ssnr.conf	C	Space Science: New Research
2006ssu..book	C	Solar System Update
2006stgi.conf	C	String Theory: From Gauge Interactions to Cosmology
2006stt..conf	C	Seventeenth International Symposium on Space Terahertz Technology
2006sume.book	C	Supersymmetric Mechanics
2006tafp.conf	C	Tenth Anniversary of 51 Peg-b: Status of and prospects for hot Jupiter studies
2006tbhr.book	C	Trends in Black Hole Research
2006tca..conf	C	Theoretical and Computational Acoustics 2005
2006tcm..book	C	Topology in Condensed Matter
2006tgrq.conf	C	Trends in General Relativity and Quantum Cosmology
2006tima.conf	C	Time and Matter
2006tmpg.conf	C	Topics in Mathematical Physics, General Relativity and Cosmology
2006top..conf	C	Topology in Ordered Phases
2006tpr..conf	C	Trends in Pulsar Research
2006tqgr.conf	C	Trends in Quantum Gravity Research
2006tqtm.book	C	Theory of Quantum Transport in Metallic and Hybrid Nanostructures 
2006tran.conf	C	Transversity 2005
2006tupn.conf	C	KITP Conference: Transient Universe: Popular, Not so Popular &amp; Knowable Unknowns
2006ustt.book	C	Utilization of Space: Today and Tomorrow
2006via..conf	C	Visions for Infrared Astronomy, Instrumentation, Mesure, M&eacute;trologie
2006vopc.conf	C	Virtual Observatory: Plate Content Digitization, Archive Mining and Image Sequence Processing
2006wcbs.conf	C	What Comes Beyond the Standard Models
2006wffo.book	C	Wavelength Filters in Fibre Optics
2006wgc..book	C	Wide-Gap Chalcopyrites
2006wscm.conf	C	Waves and Stability in Continuous Media
2006wtqp.conf	C	Workshop on Top Quark Physics
2006yosc.conf	C	13th Young Scientists' Conference on Astronomy and Space Physics
2007AAS...209	C	American Astronomical Society Meeting Abstracts #209
2007AAS...210	C	American Astronomical Society Meeting Abstracts #210
2007abab.conf	C	Applied Biochemistry and Biotecnology
2007acag.conf	C	Astrophysics and Cosmology After Gamow
2007acgc.book	C	Advances in Computer Graphics and Computer Vision
2007acim.book	C	Acoustical Imaging
2007adtu.conf	C	Advances in Turbulence XI
2007aiis.conf	C	Applications and Innovations in Intelligent Systems XIV
